1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-0.948717948717949,0.800131492439185,-0.56948026770512,0.280420810385914,0.0373997556908199,-0.351384449389016,0.629329712380629,-0.842728338204989,0.96969328831608,-0.997202516548839
1,-0.897435897435897,0.610782380013149,-0.198840169254371,-0.253889768530946,0.654539753797094,-0.920925174181789,0.998402866529188,-0.871079970870611,0.565074004264204,-0.14315542139849
1,-0.846153846153846,0.431952662721893,0.115157032316795,-0.626833794334932,0.945638619634628,-0.973477715815974,0.701785207130872,-0.214158788559356,-0.33936264187659,0.78846479788902
1,-0.794871794871795,0.263642340565417,0.375748073972926,-0.860985432522377,0.992997998242135,-0.717626769811273,0.147844558893736,0.482591830031485,-0.915041827148926,0.972090049025795
1,-0.743589743589744,0.105851413543721,0.586169692678568,-0.977590956501592,0.867683524682774,-0.312810182770225,-0.402478637486026,0.911368156467397,-0.952889390080866,0.505749398011844
1,-0.692307692307692,-0.0414201183431954,0.74965862539827,-0.996568747592871,0.630205794345706,0.123976109268048,-0.801865022563004,0.986298537357646,-0.56377910608604,-0.205681313546192
1,-0.641025641025641,-0.178172255095332,0.86945160909658,-0.936509295028488,0.331201333247636,0.511892201121261,-0.987473385967201,0.754099319349516,0.020679386801163,-0.780611353710009
1,-0.58974358974359,-0.304404996712689,0.948785380738043,-0.814675195952696,0.0121135683343665,0.800387397404467,-0.956160242196048,0.327391349801125,0.570006342430617,-0.999706522924422
1,-0.538461538461538,-0.420118343195266,0.99089667728721,-0.647001155421729,-0.294126202217656,0.963752450117666,-0.743761051755214,-0.162779009765893,0.919061523810792,-0.826979554338044
1,-0.487179487179487,-0.525312294543064,0.999022235708626,-0.448093986403803,-0.562417838699793,0.996090854880524,-0.408132225029949,-0.598423558697498,0.99121158991469,-0.367372349424507
1,-0.435897435897436,-0.619986850756082,0.97639879296684,-0.231232609779113,-0.774811389569665,0.906709205814205,-0.0156530462683611,-0.893062960349482,0.794220755290986,0.200665378813753
1,-0.384615384615385,-0.70414201183432,0.9262630860264,-0.00836805433983412,-0.919826121149604,0.715926609070299,0.369113344941682,-0.999859951333131,0.400009694545342,0.692160186298252
1,-0.333333333333333,-0.777777777777778,0.851851851851852,0.209876543209877,-0.991769547325103,0.451303155006859,0.69090077732053,-0.911903673220546,-0.0829649951734995,0.967213670002879
1,-0.282051282051282,-0.840894148586456,0.756401827407745,0.414205938253882,-0.990056459243268,0.144287449011551,0.908663539288034,-0.656866881430442,-0.538123247199067,0.960423584978633
1,-0.230769230769231,-0.893491124260355,0.643149749658625,0.596652778264066,-0.918527955011271,-0.172716799028095,0.998243400716546,-0.288010924379542,-0.865315281772142,0.687387208274377
1,-0.179487179487179,-0.935568704799474,0.515332355569042,0.750577602800331,-0.784770469394802,-0.468865126607325,0.953081027664098,0.126733475650982,-0.998575095846502,0.231729379268275
1,-0.128205128205128,-0.967126890203813,0.376186382103542,0.870668843510597,-0.599434803516516,-0.716967611839696,0.783272652706181,0.516128470120162,-0.915613286070325,-0.281355832666233
1,-0.0769230769230769,-0.988165680473373,0.228948566226673,0.952942824130808,-0.375555154554489,-0.895165108045502,0.513272863484567,0.816200052124799,-0.638842102272997,-0.717916651775107
1,-0.0256410256410256,-0.998685075608153,0.0768556449029822,0.994743760484923,-0.127868145440671,-0.988186419693093,0.178544372091598,0.97903029804737,-0.228751054042746,-0.967299474763127
1,0.0256410256410256,-0.998685075608153,-0.0768556449029822,0.994743760484923,0.127868145440671,-0.988186419693093,-0.178544372091598,0.97903029804737,0.228751054042746,-0.967299474763127
1,0.0769230769230769,-0.988165680473373,-0.228948566226673,0.952942824130808,0.375555154554489,-0.895165108045502,-0.513272863484567,0.816200052124799,0.638842102272997,-0.717916651775107
1,0.128205128205128,-0.967126890203813,-0.376186382103542,0.870668843510597,0.599434803516516,-0.716967611839696,-0.783272652706181,0.516128470120162,0.915613286070325,-0.281355832666233
1,0.179487179487179,-0.935568704799474,-0.515332355569042,0.750577602800331,0.784770469394802,-0.468865126607325,-0.953081027664098,0.126733475650982,0.998575095846502,0.231729379268275
1,0.230769230769231,-0.893491124260355,-0.643149749658625,0.596652778264066,0.918527955011271,-0.172716799028095,-0.998243400716546,-0.288010924379542,0.865315281772142,0.687387208274377
1,0.282051282051282,-0.840894148586456,-0.756401827407745,0.414205938253882,0.990056459243268,0.144287449011551,-0.908663539288034,-0.656866881430442,0.538123247199067,0.960423584978633
1,0.333333333333333,-0.777777777777778,-0.851851851851852,0.209876543209877,0.991769547325103,0.451303155006859,-0.69090077732053,-0.911903673220546,0.0829649951734995,0.967213670002879
1,0.384615384615385,-0.70414201183432,-0.9262630860264,-0.00836805433983412,0.919826121149604,0.715926609070299,-0.369113344941682,-0.999859951333131,-0.400009694545342,0.692160186298252
1,0.435897435897436,-0.619986850756082,-0.97639879296684,-0.231232609779113,0.774811389569665,0.906709205814205,0.0156530462683611,-0.893062960349482,-0.794220755290986,0.200665378813753
1,0.487179487179487,-0.525312294543064,-0.999022235708626,-0.448093986403803,0.562417838699793,0.996090854880524,0.408132225029949,-0.598423558697498,-0.99121158991469,-0.367372349424507
1,0.538461538461538,-0.420118343195266,-0.99089667728721,-0.647001155421729,0.294126202217656,0.963752450117666,0.743761051755214,-0.162779009765893,-0.919061523810792,-0.826979554338044
1,0.58974358974359,-0.304404996712689,-0.948785380738043,-0.814675195952696,-0.0121135683343665,0.800387397404467,0.956160242196048,0.327391349801125,-0.570006342430617,-0.999706522924422
1,0.641025641025641,-0.178172255095332,-0.86945160909658,-0.936509295028488,-0.331201333247636,0.511892201121261,0.987473385967201,0.754099319349516,-0.020679386801163,-0.780611353710009
1,0.692307692307692,-0.0414201183431954,-0.74965862539827,-0.996568747592871,-0.630205794345706,0.123976109268048,0.801865022563004,0.986298537357646,0.56377910608604,-0.205681313546192
1,0.743589743589744,0.105851413543721,-0.586169692678568,-0.977590956501592,-0.867683524682774,-0.312810182770225,0.402478637486026,0.911368156467397,0.952889390080866,0.505749398011844
1,0.794871794871795,0.263642340565417,-0.375748073972926,-0.860985432522377,-0.992997998242135,-0.717626769811273,-0.147844558893736,0.482591830031485,0.915041827148926,0.972090049025795
1,0.846153846153846,0.431952662721893,-0.115157032316795,-0.626833794334932,-0.945638619634628,-0.973477715815974,-0.701785207130872,-0.214158788559356,0.33936264187659,0.78846479788902
1,0.897435897435897,0.610782380013149,0.198840169254371,-0.253889768530946,-0.654539753797094,-0.920925174181789,-0.998402866529188,-0.871079970870611,-0.565074004264204,-0.14315542139849
1,0.948717948717949,0.800131492439185,0.56948026770512,0.280420810385914,-0.0373997556908199,-0.351384449389016,-0.629329712380629,-0.842728338204989,-0.96969328831608,-0.997202516548839
1,1,1,1,1,1,1,1,1,1,1
